product,Question,Response,Sentiment Score,Response value,lemm
Chobani Smooth,All Questions,add piece of strawberry,0,,"['add', 'piece', 'strawberry']"
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,"The consistency is thinner than I prefer.  The package indicates this is a  mild  yogurt, but I find it to be quite sour, more like a Greek style yogurt.  The package states this is a  smooth  yogurt, but there are several small chunks of fruit in it.",62.31,,"['consistency', 'thinner', 'prefer', 'package', 'indicate', 'mild', 'yogurt', 'find', 'quite', 'sour', 'like', 'greek', 'style', 'yogurt', 'package', 'state', 'smooth', 'yogurt', 'several', 'small', 'chunk', 'fruit']"
Yoplait OSY,All Questions,I would have liked to have seen actual strawberry pieces instead of the jelly-like substance at the bottom of the container.,42.15,,"['would', 'like', 'see', 'actual', 'strawberry', 'piece', 'instead', 'jellylike', 'substance', 'bottom', 'container']"
Chobani Smooth,All Questions,"First, while I liked the smooth, creamy texture, it was slightly too runny. I would like it to have a little more consistency.     Second, it had an odd aftertaste - almost like fake sugar or too much sugar.",39.76,,"['first', 'like', 'smooth', 'creamy', 'texture', 'slightly', 'runny', 'would', 'like', 'little', 'consistency', 'second', 'odd', 'aftertaste', 'almost', 'like', 'fake', 'sugar', 'much', 'sugar']"
Yoplait OSY,All Questions,Lower price.,-29.6,,"['low', 'price']"
Chobani Smooth,All Questions,I would like it a little thicker.,36.12,,"['would', 'like', 'little', 'thicker']"
Yoplait OSY,All Questions,Mixing of the yogurt and make the cup bigger so it's slightly easier to mix.  Also if you don't mix it correctly you get a bitter taste.,-0.76,,"['mix', 'yogurt', 'make', 'cup', 'big', 'slightly', 'easy', 'mix', 'also', 'dont', 'mix', 'correctly', 'get', 'bitter', 'taste']"
Chobani Smooth,All Questions,Its too sour and has a horrible after taste,-54.23,,"['sour', 'horrible', 'taste']"
Yoplait OSY,All Questions,texture is off just a little,0,,"['texture', 'little']"
Chobani Smooth,All Questions,More fresh strawberry pieces.,38.04,,"['fresh', 'strawberry', 'piece']"
Yoplait OSY,All Questions,It could be a little less sweet and still be very good.  A little more fruit would be nice.,81.37,,"['could', 'little', 'less', 'sweet', 'still', 'good', 'little', 'fruit', 'would', 'nice']"
Chobani Smooth,All Questions,Stronger Strawberry flavor,38.18,,"['strong', 'strawberry', 'flavor']"
Yoplait OSY,All Questions,This particular product there wasn't much I would change.,0,,"['particular', 'product', 'wasnt', 'much', 'would', 'change']"
Chobani Smooth,All Questions,The flavor.  I found it to have a very over-powering taste of sour milk.,0,,"['flavor', 'find', 'overpower', 'taste', 'sour', 'milk']"
Yoplait OSY,All Questions,More fruit on the bottom,0,,"['fruit', 'bottom']"
Chobani Smooth,All Questions,The aftertaste lingers a little more than I would prefer.,0,,"['aftertaste', 'lingers', 'little', 'would', 'prefer']"
Yoplait OSY,All Questions,"I am not a huge fan of fruit on the bottom yogurt.  So  maybe blended?  Also maybe a bit less sugar, but still keeping it sweet tasting",46.57,,"['huge', 'fan', 'fruit', 'bottom', 'yogurt', 'maybe', 'blend', 'also', 'maybe', 'bit', 'less', 'sugar', 'still', 'keep', 'sweet', 'tasting']"
Chobani Smooth,All Questions,Nothing.,0,,['nothing']
Yoplait OSY,All Questions,Lower the price.,-29.6,,"['low', 'price']"
Chobani Smooth,All Questions,Very little.  Perhaps a tad more strawberry flavoring.,0,,"['little', 'perhaps', 'tad', 'strawberry', 'flavor']"
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,It is a bit runny/watery/thin.  I would like it a little bit thicker.,36.12,,"['bit', 'runnywaterythin', 'would', 'like', 'little', 'bit', 'thicker']"
Yoplait OSY,All Questions,"I don't know if you can change this, but when initially opening the container the first thing I saw was the water from the yougart. Also at the first appearance the mix in fuit is not visually appealing, looks like jelly thrown into the yougart container.    Do not like that the container is only half full if that, fill up the cup atleast 3/4 of the way or use a smaller container, otherwise it is disappointing and a waste.",-36.12,,"['dont', 'know', 'change', 'initially', 'open', 'container', 'first', 'thing', 'saw', 'water', 'yougart', 'also', 'first', 'appearance', 'mix', 'fuit', 'visually', 'appeal', 'look', 'like', 'jelly', 'thrown', 'yougart', 'container', 'like', 'container', 'half', 'full', 'fill', 'cup', 'atleast', '34', 'way', 'use', 'small', 'container', 'otherwise', 'disappointing', 'waste']"
Chobani Smooth,All Questions,Strawberry flavor was just a tad bitter,-42.15,,"['strawberry', 'flavor', 'tad', 'bitter']"
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,A little thin.,0,,"['little', 'thin']"
Yoplait OSY,All Questions,nothing,0,,['nothing']
Chobani Smooth,All Questions,"I would make it a little thicker, The consistency was a little runny.",0,,"['would', 'make', 'little', 'thicker', 'consistency', 'little', 'runny']"
Yoplait OSY,All Questions,Make the serving size larger for that price.,0,,"['make', 'serve', 'size', 'large', 'price']"
Chobani Smooth,All Questions,What I would change is how heavy tasting the yogurt is. To make it better I would make it more smooth than heavy.,44.04,,"['would', 'change', 'heavy', 'taste', 'yogurt', 'make', 'good', 'would', 'make', 'smooth', 'heavy']"
Yoplait OSY,All Questions,I shake the product before I open it because it helps mix it up.,22.63,,"['shake', 'product', 'open', 'help', 'mix']"
Chobani Smooth,All Questions,Add more strawberry flavor.,0,,"['add', 'strawberry', 'flavor']"
Yoplait OSY,All Questions,nothing,0,,['nothing']
Chobani Smooth,All Questions,Specify the Amount of protein on the package,0,,"['specify', 'amount', 'protein', 'package']"
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,the packaging I hate the ridge on the inside,-57.19,,"['package', 'hate', 'ridge', 'inside']"
Yoplait OSY,All Questions,The strawberry flavor wasn't strong enough.,-40.23,,"['strawberry', 'flavor', 'wasnt', 'strong', 'enough']"
Chobani Smooth,All Questions,,0,,['nan']
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,fruit pieces,0,,"['fruit', 'piece']"
Yoplait OSY,All Questions,The appearance of the strawberries - I'd make them look fresher,0,,"['appearance', 'strawberry', 'id', 'make', 'look', 'fresher']"
Chobani Smooth,All Questions,Thicker texture. Even less sweet. More strawberry pieces.,40.33,,"['thicker', 'texture', 'even', 'less', 'sweet', 'strawberry', 'piece']"
Yoplait OSY,All Questions,Not the biggest fan of fruit on the bottom style yogurt.,-24.11,,"['big', 'fan', 'fruit', 'bottom', 'style', 'yogurt']"
Chobani Smooth,All Questions,"I would make it a tiny bit more thick in consistency, I liked the creamy texture but it was almost slippery which is not my favorite in a yogurt. I disliked greatly the packaging. If they did one big change, it would have to be the packaging.",-70.68,,"['would', 'make', 'tiny', 'bit', 'thick', 'consistency', 'like', 'creamy', 'texture', 'almost', 'slippery', 'favorite', 'yogurt', 'dislike', 'greatly', 'package', 'one', 'big', 'change', 'would', 'package']"
Yoplait OSY,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,possibly add more fruit chunks,0,,"['possibly', 'add', 'fruit', 'chunk']"
Yoplait OSY,All Questions,"Less sugar if possible, I'm not a huge fan of the chunks of fruit - wish they mixed in better",39.71,,"['less', 'sugar', 'possible', 'im', 'huge', 'fan', 'chunk', 'fruit', 'wish', 'mixed', 'good']"
Chobani Smooth,All Questions,nothing,0,,['nothing']
Yoplait OSY,All Questions,Increase the size of the package.,31.82,,"['increase', 'size', 'package']"
Chobani Smooth,All Questions,Add bigger chunks of strawberries to it.,0,,"['add', 'big', 'chunk', 'strawberry']"
Yoplait OSY,All Questions,"MORE FRUIT, LESS SUGAR & A LITTLE TOO THICK.",0,,"['fruit', 'le', 'sugar', 'little', 'thick']"
Chobani Smooth,All Questions,Nothing.,0,,['nothing']
Chobani Smooth,All Questions,Add fruit pieces,0,,"['add', 'fruit', 'piece']"
Chobani Smooth,All Questions,More strawberries,0,,['strawberry']
Chobani Smooth,All Questions,Have more of a strawberry taste,0,,"['strawberry', 'taste']"
Chobani Smooth,All Questions,lower price,-29.6,,"['low', 'price']"
Chobani Smooth,All Questions,"It had a slight, IDK, chalky taste?",-28.08,,"['slight', 'idk', 'chalky', 'taste']"
Chobani Smooth,All Questions,Color was not appealing,0,,"['color', 'appeal']"
Chobani Smooth,All Questions,add more strawberry flavor and strawberries,0,,"['add', 'strawberry', 'flavor', 'strawberry']"
Chobani Smooth,All Questions,oth,0,,['oth']
Chobani Smooth,All Questions,"If it can be a little bit sweeter without adding more gram of sugar, that would be better.",44.04,,"['little', 'bit', 'sweeter', 'without', 'add', 'gram', 'sugar', 'would', 'better']"
Chobani Smooth,All Questions,It needs to have pieces of strawberries added for more flavor as well as to have a slightly thicker consistency.,33.21,,"['need', 'piece', 'strawberry', 'add', 'flavor', 'well', 'slightly', 'thick', 'consistency']"
Chobani Smooth,All Questions,,0,,['nan']
Chobani Smooth,All Questions,It was not as sweet as I had hoped.  There were some bits of yogurt that were not blended in so I'd get a glob here or there.  The globs were not berries.,3.1,,"['sweet', 'hop', 'bit', 'yogurt', 'blend', 'id', 'get', 'glob', 'glob', 'berry']"
Chobani Smooth,All Questions,Nothing,0,,['nothing']
Chobani Smooth,All Questions,"Add fruit bits inside the yogurt, really tiny so they are in every bit.",0,,"['add', 'fruit', 'bit', 'inside', 'yogurt', 'really', 'tiny', 'every', 'bit']"
Chobani Smooth,All Questions,"Add a bit more flavor, maybe add some strawberry pieces in it.",0,,"['add', 'bit', 'flavor', 'maybe', 'add', 'strawberry', 'piece']"
Chobani Smooth,All Questions,A little more strawberry flavor and/or sweetness.  Not a lot but just a touch,27.32,,"['little', 'strawberry', 'flavor', 'andor', 'sweetness', 'lot', 'touch']"
Chobani Smooth,All Questions,Sweeter,0,,['sweeter']
Chobani Smooth,All Questions,have some types that offer a mix in of some kind-granola?,0,,"['type', 'offer', 'mix', 'kindgranola']"
Chobani Smooth,All Questions,more strawberry flavor,0,,"['strawberry', 'flavor']"
Chobani Smooth,All Questions,flavor it needs to be sweeter as its semi tart,0,,"['flavor', 'need', 'sweeter', 'semi', 'tart']"
Chobani Smooth,All Questions,nothing,0,,['nothing']
Chobani Smooth,All Questions,Strawberries more chunky,0,,"['strawberry', 'chunky']"
Chobani Smooth,All Questions,more strawberries,0,,['strawberry']
Chobani Smooth,All Questions,It would be nice if there wasn't so much liquid on top when I open it. Kind of grosses me out.,42.15,,"['would', 'nice', 'wasnt', 'much', 'liquid', 'top', 'open', 'kind', 'gross']"
Chobani Smooth,All Questions,add more fruit pieces.,0,,"['add', 'fruit', 'piece']"
Chobani Smooth,All Questions,The strawberry flavor could have been a little bit stronger.,32.3,,"['strawberry', 'flavor', 'could', 'little', 'bit', 'strong']"
Chobani Smooth,All Questions,I'm sure everyone knows Chobani as Greek Yogurt but maybe somehow change the name so it also mentions it is a greek yogurt flavor.,16.55,,"['im', 'sure', 'everyone', 'know', 'chobani', 'greek', 'yogurt', 'maybe', 'somehow', 'change', 'name', 'also', 'mention', 'greek', 'yogurt', 'flavor']"
Chobani Smooth,All Questions,Looked a little funny when first opened. Also a little pricey.,38.32,,"['look', 'little', 'funny', 'first', 'open', 'also', 'little', 'pricey']"
Chobani Smooth,All Questions,the texture was kind of griddy. I wish it would be more smooth.,40.19,,"['texture', 'kind', 'griddy', 'wish', 'would', 'smooth']"
Chobani Smooth,All Questions,"Better flavor (stronger strawberry flavor), more strawberry chunks.  I don't like the smell or aftertaste -- it's bitter, not sweet.",-54.08,,"['well', 'flavor', 'strong', 'strawberry', 'flavor', 'strawberry', 'chunk', 'dont', 'like', 'smell', 'aftertaste', 'bitter', 'sweet']"
Chobani Smooth,All Questions,,0,,['name']
Chobani Smooth,All Questions,,0,,['nan']
Chobani Smooth,All Questions,I would add more fruit,0,,"['would', 'add', 'fruit']"
Chobani Smooth,All Questions,"Fill cup fuller,cup was a little under 3/4 full",0,,"['fill', 'cup', 'fullercup', 'little', '34', 'full']"
Chobani Smooth,All Questions,"It's too thick, almost glue-like. It's not sweet enough for a snack crave. It's fine a a nutritional breakfast or a quick meal. It looks bland.",-17.29,,"['thick', 'almost', 'gluelike', 'sweet', 'enough', 'snack', 'crave', 'fine', 'nutritional', 'breakfast', 'quick', 'meal', 'look', 'bland']"
Chobani Smooth,All Questions,"Needs more fruit!  I had to add 2 strawberries to be able to taste the strawberry flavor.    Also, the container was 1/2 full so I suggest using a smaller container or fill the existing container.  I think a smaller container is a better idea.",49.26,,"['need', 'fruit', 'add', '2', 'strawberry', 'able', 'taste', 'strawberry', 'flavor', 'also', 'container', '12', 'full', 'suggest', 'use', 'small', 'container', 'fill', 'exist', 'container', 'think', 'small', 'container', 'well', 'idea']"
Chobani Smooth,All Questions,It was very tart.  and I wasn't sure I could take the aftertaste,-24.11,,"['tart', 'wasnt', 'sure', 'could', 'take', 'aftertaste']"
Chobani Smooth,All Questions,the creamy-ness,0,,['creamyness']
Chobani Smooth,All Questions,aftertaste,0,,['aftertaste']
Chobani Smooth,All Questions,I would add bigger pieces of strawberry.,0,,"['would', 'add', 'big', 'piece', 'strawberry']"
Chobani Smooth,All Questions,add more strawberry,0,,"['add', 'strawberry']"
Chobani Smooth,All Questions,I would like it to be thicker and have pieces of fruit. The consistency seemed thin. A larger selection of flavors to choose from would also be good.,65.97,,"['would', 'like', 'thicker', 'piece', 'fruit', 'consistency', 'seem', 'thin', 'large', 'selection', 'flavor', 'choose', 'would', 'also', 'good']"
Chobani Smooth,All Questions,Could use a little more real fruit to enhance the flavor.  The color was pale not very pleasing to the eye.  Seemed to have a little bitter after taste.,-67.05,,"['could', 'use', 'little', 'real', 'fruit', 'enhance', 'flavor', 'color', 'pale', 'please', 'eye', 'seem', 'little', 'bitter', 'taste']"
Chobani Smooth,All Questions,make it thicker,0,,"['make', 'thicker']"
Chobani Smooth,All Questions,More strawberry flavor and add some fruit chunks,0,,"['strawberry', 'flavor', 'add', 'fruit', 'chunk']"
