product,Question,Response,Sentiment Score,Response value,lemm
BBQ - Test 13,Product Improvement,I feel like this one could definitely be denser because there is a nice crunch but then like the first one it crumbles a little. Also the barbecue flavor is a little too sweet for me,88.42,,"['feel', 'like', 'one', 'could', 'definitely', 'denser', 'nice', 'crunch', 'like', 'first', 'one', 'crumble', 'little', 'also', 'barbecue', 'flavor', 'little', 'sweet']"
BBQ - Test 14,Product Improvement,It was too crumbly.  I expected it to be more crunchy but the bar just sort of crumbled in my mouth after taking a bite and it wasn't very dense. It seemed like it was going to be a solid crunchy kind of snack but was exactly the opposite so I would prefer to see it have a more solid consistency.,72.27,,"['crumbly', 'expect', 'crunchy', 'bar', 'sort', 'crumble', 'mouth', 'take', 'bite', 'wasnt', 'dense', 'seem', 'like', 'go', 'solid', 'crunchy', 'kind', 'snack', 'exactly', 'opposite', 'would', 'prefer', 'see', 'solid', 'consistency']"
BBQ - Control (Texas BBQ),Product Improvement,Stronger BBQ flavor without the heat that comes with it. The BBQ flavor seems to be much more subtle with this sample.,38.18,,"['strong', 'bbq', 'flavor', 'without', 'heat', 'come', 'bbq', 'flavor', 'seem', 'much', 'subtle', 'sample']"
BBQ - Test 13,Product Improvement,More BBQ flavor less heat,0,,"['bbq', 'flavor', 'less', 'heat']"
BBQ - Test 14,Product Improvement,"It's very savory, a kick of sweet/acid or something could temper the kick of the smoky BBQ seasoning. If would be nice if the the peanuts had some kind of mildly sweet taste. I wasn't expecting it to be spicy.",45.88,,"['savory', 'kick', 'sweetacid', 'something', 'could', 'temper', 'kick', 'smoky', 'bbq', 'season', 'would', 'nice', 'peanut', 'kind', 'mildly', 'sweet', 'taste', 'wasnt', 'expect', 'spicy']"
BBQ - Control (Texas BBQ),Product Improvement,"The taste. There is not enough flavor on the product, to me.",0,,"['taste', 'enough', 'flavor', 'product']"
BBQ - Test 13,Product Improvement,Add more sweetness to the taste.,54.13,,"['add', 'sweetness', 'taste']"
BBQ - Test 14,Product Improvement,I would make this product either sweeter adding some fruits (cranberries or raisin) or more of a BBQ taste.,0,,"['would', 'make', 'product', 'either', 'sweeter', 'add', 'fruit', 'cranberry', 'raisin', 'bbq', 'taste']"
BBQ - Control (Texas BBQ),Product Improvement,The smokeness is too much for me.,0,,"['smokeness', 'much']"
BBQ - Test 13,Product Improvement,I would get rid of the heat in it. It also needs more sweetness.,54.13,,"['would', 'get', 'rid', 'heat', 'also', 'need', 'sweetness']"
BBQ - Test 14,Product Improvement,The barbecue flavor tastes plasticky to me. I dont like it.,36.12,,"['barbecue', 'flavor', 'taste', 'plasticky', 'don\x92t', 'like']"
BBQ - Control (Texas BBQ),Product Improvement,Stronger flavor,38.18,,"['strong', 'flavor']"
BBQ - Test 13,Product Improvement,A more distinct flavor would be nice. It tasted like Chex mix to me.,64.86,,"['distinct', 'flavor', 'would', 'nice', 'taste', 'like', 'chex', 'mix']"
BBQ - Test 14,Product Improvement,"I mean its not a bad product, maybe add some other flavors.",43.1,,"['mean', 'it\x92s', 'bad', 'product', 'maybe', 'add', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,More savory flavors,0,,"['savory', 'flavor']"
BBQ - Test 13,Product Improvement,More flavor,0,,['flavor']
BBQ - Test 14,Product Improvement,More savory,0,,['savory']
BBQ - Control (Texas BBQ),Product Improvement,Flavors did not mix well together,-20.57,,"['flavor', 'mix', 'well', 'together']"
BBQ - Test 13,Product Improvement,The BBQ flavor is too much with other ingredients,0,,"['bbq', 'flavor', 'much', 'ingredient']"
BBQ - Test 14,Product Improvement,On paper the ingredients sound good together but did not taste well together. Think there was too much BBQ flavor,-6.98,,"['paper', 'ingredient', 'sound', 'good', 'together', 'taste', 'well', 'together', 'think', 'much', 'bbq', 'flavor']"
BBQ - Control (Texas BBQ),Product Improvement,Add more sweetness,54.13,,"['add', 'sweetness']"
BBQ - Test 13,Product Improvement,Taste and flavor,0,,"['taste', 'flavor']"
BBQ - Test 14,Product Improvement,The taste overall.,0,,"['taste', 'overall']"
BBQ - Control (Texas BBQ),Product Improvement,More honey and sweet notes.,50.46,,"['honey', 'sweet', 'note']"
BBQ - Test 13,Product Improvement,"Needs a less smoky and BBQ flavor and more honey, sweet flavors. Overall I do not think this was a great idea for a Nature Valley bar. The BBQ is not interesting.",72.86,,"['need', 'less', 'smoky', 'bbq', 'flavor', 'honey', 'sweet', 'flavor', 'overall', 'think', 'great', 'idea', 'nature', 'valley', 'bar', 'bbq', 'interest']"
BBQ - Test 14,Product Improvement,I don't think you can make this Smoky BBQ flavored bar better in my opinion; I would more than likely not eat a nut bar flavored like BBQ - possibly lessen the smokey flavor and increase the sweet additive - maybe a slight bit of honey,86.58,,"['dont', 'think', 'make', 'smoky', 'bbq', 'flavor', 'bar', 'better', 'opinion', 'would', 'likely', 'eat', 'nut', 'bar', 'flavor', 'like', 'bbq', 'possibly', 'lessen', 'smokey', 'flavor', 'increase', 'sweet', 'additive', 'maybe', 'slight', 'bit', 'honey']"
BBQ - Control (Texas BBQ),Product Improvement,"It has an aftertaste - it needs a bit more spice or go in the other direction with sweetness, like maple.  Add tomato and salt flavors and maybe pepper",69.08,,"['aftertaste', 'need', 'bit', 'spice', 'go', 'direction', 'sweetness', 'like', 'maple', 'add', 'tomato', 'salt', 'flavor', 'maybe', 'pepper']"
BBQ - Test 13,Product Improvement,"probably add a bit of tomato, saltiness and pepper to it",0,,"['probably', 'add', 'bit', 'tomato', 'saltiness', 'pepper']"
BBQ - Test 14,Product Improvement,"It has an aftertaste, so maybe increase the sweet ingredients",67.86,,"['aftertaste', 'maybe', 'increase', 'sweet', 'ingredient']"
BBQ - Control (Texas BBQ),Product Improvement,more flavor,0,,['flavor']
BBQ - Test 13,Product Improvement,more flavor,0,,['flavor']
BBQ - Test 14,Product Improvement,maybe increase the flavor a little bit,31.82,,"['maybe', 'increase', 'flavor', 'little', 'bit']"
BBQ - Control (Texas BBQ),Product Improvement,"I weoudl take out the BBQ, jsut stick with the honey, cinnamon type of flavors",0,,"['weoudl', 'take', 'bbq', 'jsut', 'stick', 'honey', 'cinnamon', 'type', 'flavor']"
BBQ - Test 13,Product Improvement,I really just dont like the BBQ flavor to be honest. It just seemed and odd combination  personally,-9.6,,"['really', 'dont', 'like', 'bbq', 'flavor', 'honest', 'seem', 'odd', 'combination', 'personally']"
BBQ - Test 14,Product Improvement,it jsut personally dont like the BBQ it was too tangy and made and at all breakfasty which is when i like to eat my granola bars,-49.73,,"['jsut', 'personally', 'dont', 'like', 'bbq', 'tangy', 'make', 'breakfasty', 'like', 'eat', 'granola', 'bar']"
BBQ - Control (Texas BBQ),Product Improvement,I think a little less crunch would be good,44.04,,"['think', 'little', 'less', 'crunch', 'would', 'good']"
BBQ - Test 13,Product Improvement,I think there needs to be a bit more BBQ flavor on this one.,0,,"['think', 'need', 'bit', 'bbq', 'flavor', 'one']"
BBQ - Test 14,Product Improvement,I would change nothing!,0,,"['would', 'change', 'nothing']"
BBQ - Control (Texas BBQ),Product Improvement,Not make is as salty.,0,,"['make', 'salty']"
BBQ - Test 13,Product Improvement,I would not make it as salty.,0,,"['would', 'make', 'salty']"
BBQ - Test 14,Product Improvement,The BBQ flavor is very over powering and strong that it made me thirsty almost instantly.,51.06,,"['bbq', 'flavor', 'power', 'strong', 'make', 'thirsty', 'almost', 'instantly']"
BBQ - Control (Texas BBQ),Product Improvement,make the size slightly bigger,0,,"['make', 'size', 'slightly', 'big']"
BBQ - Test 13,Product Improvement,I would add honey,0,,"['would', 'add', 'honey']"
BBQ - Test 14,Product Improvement,adding honey,0,,"['add', 'honey']"
BBQ - Control (Texas BBQ),Product Improvement,I would increase the secondary flavors to give it a deeper taste.,31.82,,"['would', 'increase', 'secondary', 'flavor', 'give', 'deep', 'taste']"
BBQ - Test 13,Product Improvement,I think its needs more nuts,-38.04,,"['think', 'it\x92s', 'need', 'nut']"
BBQ - Test 14,Product Improvement,I do not think anything can change it so I will like it.,41.73,,"['think', 'anything', 'change', 'like']"
BBQ - Control (Texas BBQ),Product Improvement,Increase the BBQ flavor and adjust the appearance.,31.82,,"['increase', 'bbq', 'flavor', 'adjust', 'appearance']"
BBQ - Test 13,Product Improvement,The taste should have more BBQ flavor. The appearance and crunch are great. Just not as satisfying in BBQ flavor.,38.59,,"['taste', 'bbq', 'flavor', 'appearance', 'crunch', 'great', 'satisfy', 'bbq', 'flavor']"
BBQ - Test 14,Product Improvement,If the appearance can be a bit more appealing. Unsure how the process is to do so. But it is not the most appealing. Until you try the product then I know I enjoy it.,56.63,,"['appearance', 'bit', 'appealing', 'unsure', 'process', 'appeal', 'try', 'product', 'know', 'enjoy']"
BBQ - Control (Texas BBQ),Product Improvement,definitely add some sugar to it,40.19,,"['definitely', 'add', 'sugar']"
BBQ - Test 13,Product Improvement,i would like to add some sweet to it,67.05,,"['would', 'like', 'add', 'sweet']"
BBQ - Test 14,Product Improvement,possibly add a sweeter taste to it,0,,"['possibly', 'add', 'sweet', 'taste']"
BBQ - Control (Texas BBQ),Product Improvement,more smoke flavor...maybe a little heat,0,,"['smoke', 'flavormaybe', 'little', 'heat']"
BBQ - Test 13,Product Improvement,"tasted a little  greasy , also the flavor seemed to fade almost immediately...not smoky aftertaste and no heat",-29.6,,"['taste', 'little', 'greasy', 'also', 'flavor', 'seem', 'fade', 'almost', 'immediatelynot', 'smoky', 'aftertaste', 'heat']"
BBQ - Test 14,Product Improvement,"on one side, you can see nuts, etc.  But if you flip it over, it looks like it's just flattened.  Also, breaks very easily.",73.02,,"['one', 'side', 'see', 'nuts', 'etc', 'flip', 'look', 'like', 'flatten', 'also', 'break', 'easily']"
BBQ - Control (Texas BBQ),Product Improvement,"Everything.  I dont like the taste.  The texture isnt bad, but I cant get over the taste.",-12.8,,"['everything', 'don\x92t', 'like', 'taste', 'texture', 'isn\x92t', 'bad', 'can\x92t', 'get', 'taste']"
BBQ - Test 13,Product Improvement,Everything.  I dont like the taste at all.  The appearance isnt too bad.  Its just not very tasty.,-25,,"['everything', 'don\x92t', 'like', 'taste', 'appearance', 'isn\x92t', 'bad', 'it\x92s', 'tasty']"
BBQ - Test 14,Product Improvement,Everything.  I dont like the taste or the appearance.  Yucky,-7.72,,"['everything', 'don\x92t', 'like', 'taste', 'appearance', 'yucky']"
BBQ - Control (Texas BBQ),Product Improvement,"The taste, the texture",0,,"['taste', 'texture']"
BBQ - Test 13,Product Improvement,I would make it less crunchy,0,,"['would', 'make', 'less', 'crunchy']"
BBQ - Test 14,Product Improvement,A little less crunchy,0,,"['little', 'less', 'crunchy']"
BBQ - Control (Texas BBQ),Product Improvement,"The first bite is a little strong, if that was a little milder I think it would be better.",71.02,,"['first', 'bite', 'little', 'strong', 'little', 'milder', 'think', 'would', 'better']"
BBQ - Test 13,Product Improvement,"I think the after taste is a little strong, maybe make that a little milder",46.01,,"['think', 'taste', 'little', 'strong', 'maybe', 'make', 'little', 'milder']"
BBQ - Test 14,Product Improvement,The taste is a little to strong for me,46.27,,"['taste', 'little', 'strong']"
BBQ - Control (Texas BBQ),Product Improvement,I would maybe add cashews,0,,"['would', 'maybe', 'add', 'cashew']"
BBQ - Test 13,Product Improvement,Add cashews,0,,"['add', 'cashew']"
BBQ - Test 14,Product Improvement,Nothing,0,,['nothing']
BBQ - Control (Texas BBQ),Product Improvement,I would add more nuts.,-38.04,,"['would', 'add', 'nut']"
BBQ - Test 13,Product Improvement,I wouldn't change nothing.,0,,"['wouldnt', 'change', 'nothing']"
BBQ - Test 14,Product Improvement,I would put less salt.,0,,"['would', 'put', 'less', 'salt']"
BBQ - Control (Texas BBQ),Product Improvement,Less crunchy.,0,,"['less', 'crunchy']"
BBQ - Test 13,Product Improvement,A bit more BBQ and spice and more tang. Less crunchy.,0,,"['bit', 'bbq', 'spice', 'tang', 'less', 'crunchy']"
BBQ - Test 14,Product Improvement,"Make it more BBQ and more spicy, less crunchy.",0,,"['make', 'bbq', 'spicy', 'less', 'crunchy']"
BBQ - Control (Texas BBQ),Product Improvement,The BBQ taste is a little more tangy than sweet.,50.46,,"['bbq', 'taste', 'little', 'tangy', 'sweet']"
BBQ - Test 13,Product Improvement,Lessen the amount of the BBQ flavor,0,,"['lessen', 'amount', 'bbq', 'flavor']"
BBQ - Test 14,Product Improvement,It does seem to break apart very easily.,40.05,,"['seem', 'break', 'apart', 'easily']"
BBQ - Control (Texas BBQ),Product Improvement,I like it,36.12,,['like']
BBQ - Test 13,Product Improvement,less bbq smoky taste,0,,"['less', 'bbq', 'smoky', 'taste']"
BBQ - Test 14,Product Improvement,too smoky,0,,['smoky']
BBQ - Control (Texas BBQ),Product Improvement,Nothing at all,0,,['nothing']
BBQ - Test 13,Product Improvement,Nothing. Like it just as is,-27.55,,"['nothing', 'like']"
BBQ - Test 14,Product Improvement,Nothing. I would definitely buy this product,-30.89,,"['nothing', 'would', 'definitely', 'buy', 'product']"
BBQ - Control (Texas BBQ),Product Improvement,It still has too much aftertaste and I don't have any craving to continue eating it.,0,,"['still', 'much', 'aftertaste', 'dont', 'crave', 'continue', 'eat']"
BBQ - Test 13,Product Improvement,"I think it's giving too much of an aftertaste, not making me want to eat any more of it because the flavor is a little too much.",29.1,,"['think', 'give', 'much', 'aftertaste', 'make', 'want', 'eat', 'flavor', 'little', 'much']"
BBQ - Test 14,Product Improvement,Maybe less peanuts,0,,"['maybe', 'less', 'peanut']"
BBQ - Control (Texas BBQ),Product Improvement,nothing maybe bigger,0,,"['nothing', 'maybe', 'big']"
BBQ - Test 13,Product Improvement,make bigger,0,,"['make', 'big']"
BBQ - Test 14,Product Improvement,bigger,0,,['big']
BBQ - Control (Texas BBQ),Product Improvement,"Have pieces of the peanuts visable, the only seeds/nuts I could see while looking at it were sunflower seeds.",0,,"['piece', 'peanut', 'visable', 'seedsnuts', 'could', 'see', 'look', 'sunflower', 'seed']"
BBQ - Test 13,Product Improvement,Make it not quite so crumbly.  This one made a big mess each bite I took.,-36.12,,"['make', 'quite', 'crumbly', 'one', 'make', 'big', 'mess', 'bite', 'take']"
BBQ - Test 14,Product Improvement,Nothing to change in my opinion.,0,,"['nothing', 'change', 'opinion']"
BBQ - Control (Texas BBQ),Product Improvement,I would increase the amount of barbeque flavor and smoky flavor. This product did not have as strong of a peanut flavor so the barbeque flavor wasnt overpowered it was simply too weak. I otherwise really enjoyed this product but would not buy it due to the weakness of the flavor.,-55.06,,"['would', 'increase', 'amount', 'barbeque', 'flavor', 'smoky', 'flavor', 'product', 'strong', 'peanut', 'flavor', 'barbeque', 'flavor', 'wasnt', 'overpower', 'simply', 'weak', 'otherwise', 'really', 'enjoyed', 'product', 'would', 'buy', 'due', 'weakness', 'flavor']"
BBQ - Test 13,Product Improvement,The barbeque flavor is good but is very minimal. The smoky flavor of the previous bar is also not very strong. The peanut taste almost overpowers the barbeque flavors and makes the bar taste somewhat bland. The aftertaste is ok but this one seems to have something slightly spicier in it that I did not care for.,-55.29,,"['barbeque', 'flavor', 'good', 'minimal', 'smoky', 'flavor', 'previous', 'bar', 'also', 'strong', 'peanut', 'taste', 'almost', 'overpowers', 'barbeque', 'flavor', 'make', 'bar', 'taste', 'somewhat', 'bland', 'aftertaste', 'ok', 'one', 'seem', 'something', 'slightly', 'spicy', 'care']"
BBQ - Test 14,Product Improvement,There is not much that I can think of to change this product for the better. The physical appearance of the bar is fairly normal and boring when compared to the sweeter bars with chocolate and such in them but it is to be expected given the flavor of this bar and dont feel like it detracts from the enjoyment.,54.77,,"['much', 'think', 'change', 'product', 'well', 'physical', 'appearance', 'bar', 'fairly', 'normal', 'boring', 'compare', 'sweeter', 'bar', 'chocolate', 'expect', 'give', 'flavor', 'bar', 'dont', 'feel', 'like', 'detracts', 'enjoyment']"
